%eval_id interface radius         time_gap       strength_neighbor range_neighbor strength_geometry range_geometry desired_speed  least_sq_term_1 least_sq_term_2 least_sq_term_3 least_sq_term_4 least_sq_term_5 least_sq_term_6 least_sq_term_7 least_sq_term_8 least_sq_term_9 least_sq_term_10 least_sq_term_11 least_sq_term_12 least_sq_term_13 least_sq_term_14 least_sq_term_15 least_sq_term_16 least_sq_term_17 least_sq_term_18 least_sq_term_19 least_sq_term_20 least_sq_term_21 least_sq_term_22 least_sq_term_23 least_sq_term_24 least_sq_term_25 least_sq_term_26 least_sq_term_27 least_sq_term_28 least_sq_term_29 least_sq_term_30 
11       NO_ID      0.1707438632   0.1345689549   5.939766421    0.3657228677   3.003003894    0.07227061659  1.55           5.04944        -6.12308       17.13931       4.45391        -5.9484        16.81813       1.84563        -5.38182       11.65014       -16.55012      3.22259        6.7005         -16.00067      -1.68179       -6.24          -16.54048      1.65809        20.22354       -14.5339       -0.44355       12.42824       -8.99338       -3.99804       8.65285        -8.35176       -3.62917       14.65151       -9.14612       -3.21538       15.17863       
12       NO_ID      0.1582028589   0.1436425301   7.369482469    0.2010635818   7.408212856    0.1452568928   1.55           15.20522       -3.23006       17.62009       16.46522       -2.78929       16.22738       12.95301       -2.00097       11.24979       -15.84864      5.00633        2.4683         -11.54355      -0.43645       8.34723        -15.65071      5.32206        0.2274         -16.66667      7.7804         58.33563       -14.02897      2.73682        -1.43826       -15.85501      4.58209        -3.99804       -16.52574      7.13515        0.93296        
13       NO_ID      0.115023997    0.9699493116   9.26732272     0.1418913615   8.828228727    0.1083481736   1.55           -3.76385       0.97353        -3.10133       -3.90114       0.72015        -3.19531       -5.86487       0.71225        -4.17585       -14.56176      3.85288        -3.32266       -10.3078       2.49796        -4.95787       -14.24642      3.98354        -4.52686       -15.75275      4.83295        -7.79274       -10.52316      4.19883        -5.09958       -10.06634      3.63738        -2.39288       -11.18927      4.06615        -1.82779       
14       NO_ID      0.1518514928   0.5156364853   1.308644303    0.05966588757  1.594531773    0.1314010989   1.55           -3.73079       -5.04804       2.95544        -6.8008        -6.80261       1.96067        -9.60551       -7.43832       -6.82694       -14.32945      1.78693        2.88869        -10.44861      -3.30303       6.56248        -15.52371      2.90042        -0.9249        -14.2911       1.75874        -2.06481       -14.50202      7.5039         -4.17642       -15.85446      7.75665        2.32169        -8.8229        1.00577        -4.30665       
15       NO_ID      0.1037685004   0.225877508    9.615088285    0.07016902409  6.582477484    0.1385166742   1.55           26.76554       8.47119        3.26459        32.17445       6.54338        6.71917        25.16916       4.34038        5.77969        -15.24622      10.11886       -2.48442       -11.02233      6.49856        -0.14756       -15.12348      11.19274       -3.44783       -16.66667      7.7804         59.77005       -12.31982      6.44977        -5.33696       -11.54415      6.01822        -3.52707       -13.27533      6.84053        -5.65647       
16       NO_ID      0.1934225352   0.6604428941   5.685677349    0.07431576435  0.8273819759   0.03962288484  1.55           -4.79225       -3.29635       -0.16693       -4.69349       -4.21823       2.39764        -7.77609       -4.15294       -0.76678       2.90927        -0.99967       5.65251        1.65057        -4.29032       7.58019        4.49438        -1.8594        4.91836        0.92593        -0.11758       1.39093        -16.54677      2.46404        5.9426         -16.20473      3.20889        6.95869        5.40801        0.90575        -0.18125       
17       NO_ID      0.1191562032   0.3473459974   9.892983292    0.1430183079   0.9327060315   0.08024635851  1.55           -16.66667      -10            -10            -16.66667      -10            -10            -16.66667      -10            -10            -16.66667      -10            -10            -16.66667      -10            -10            -16.66667      -10            -10            12.86701       -1.93467       10.40045       -16.66667      -10            -10            -16.66667      -10            -10            -16.66667      -10            -10            
18       NO_ID      0.1717169331   0.1893391111   4.163942049    0.3176849363   6.639104498    0.06968095071  1.55           9.54841        -4.4375        17.07096       10.37556       -4.20587       17.31357       7.00935        -3.5185        11.5007        -14.21916      0.15182        9.84836        -16.55567      -2.62998       29.56368       -13.89056      0.21636        6.65841        -14.87065      1.38447        10.35093       -15.46772      2.28259        2.34388        -16.4357       2.14806        29.53851       -9.56393       -1.69804       12.98015       
19       NO_ID      0.1991584736   0.4741443863   8.797567084    0.2476044484   3.6838241      0.02485167389  1.55           -2.60245       -5.61412       8.80352        -2.22315       -5.52422       9.73727        -3.42605       -5.21586       7.21142        -14.91903      0.27239        1.51409        -11.22768      -4.41587       6.95895        -14.64768      0.12076        0.30878        -15.09515      2.9342         -8.17857       -16.54677      0.90604        7.22571        -16.55114      0.81429        32.11096       -9.14612       -2.13979       10.33665       
20       NO_ID      0.1284980178   0.273416376    4.864514208    0.2708669218   4.976919441    0.1530774984   1.55           13.91209       -2.88953       14.89203       15.49211       -2.57742       15.90821       11.65474       -1.77587       9.72097        -14.8019       3.37583        6.78048        -10.55964      -0.27825       7.40866        -14.51934      3.16105        5.26002        -16.21509      10.33261       -0.39951       -10.7918       0.92202        1.78038        -10.54597      0.66725        3.38524        -11.79061      1.52098        3.69386        
